gene	nr_patients	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	information	bridging	average_neighbors	class
ERC1	103.0	3.0	0.0	0.0	0.0	88.0	10.0	0.0	2.0	0.0	0.0012659563245068044	0.3305592905909774	8.268103661650272e-06	0.0011282932200150774	23	0.37318840579710144	-0.6876	0.0001955660100509585	1.622130402956879e-06	226.91666666666663	driver
TNNC2	24.0	0.0	1.0	0.0	0.0	20.0	2.0	0.0	1.0	0.0	0.0016879417660090727	0.3158869172528037	6.160634157285759e-06	0.00031935528562835377	31	0.8064516129032258	-0.3576	0.00020293666049598025	3.748475310470289e-07	89.0625	
TSSK2	30.0	2.0	0.0	0.0	0.0	27.0	1.0	0.0	0.0	0.0	0.00042198544150226817	0.3188764842109633	5.453319427545218e-05	0.00027371738163546356	7	0.03571428571428571	-0.5327	0.00014417588371062816	9.40708673571235e-06	216.0	
DCAF13	79.0	0.0	1.0	0.0	0.0	73.0	4.0	0.0	1.0	0.0	0.005380314379153919	0.32845125640016803	9.018797576485345e-05	0.0049965958944436905	62	0.5626092020966803	-0.0838	0.00022177471395116034	7.291686247834155e-07	145.44117647058823	
AATK	75.0	0.0	0.0	1.0	0.0	69.0	5.0	0.0	0.0	0.0	0.00021099272075113408	0.31088372484948057	5.251435786455598e-07	0.00027501949463174885	4	0.16666666666666666	-0.9699	0.00011027212408448371	8.544933926502499e-06	379.75	
SSBP4	23.0	0.0	0.0	0.0	0.0	20.0	1.0	0.0	2.0	0.0	0.0010022154235678868	0.319858555792762	1.2369446923844298e-05	0.0004248724630095499	17	0.152046783625731	-0.5518	0.0001871450604410089	1.2436623681248655e-06	125.7894736842105	
TDRD3	83.0	2.0	3.0	1.0	0.0	64.0	9.0	0.0	4.0	0.0	0.00015824454056335058	0.28247838832209915	2.8125581681675273e-08	0.000798806444933871	3	0.3333333333333333	-0.9363	9.345166805794571e-05	2.762930378414341e-07	233.0	
PURG	42.0	1.0	0.0	0.0	0.0	37.0	4.0	0.0	0.0	0.0	0.0006329781622534022	0.32477734286208365	5.126037440872938e-07	0.0007818668512587582	12	0.5606060606060606	-0.8422	0.00016923845519242094	4.280032674814107e-07	327.6666666666667	
CFAP410	14.0	1.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	0.00031648908112670115	0.27603489280449295	6.318383207603792e-06	3.1488183854265404e-05	6	0.0	-0.6109	0.00013062509331331898	3.7389111625773973e-06	61.0	
RSF1	115.0	3.0	1.0	0.0	0.0	92.0	16.0	0.0	3.0	0.0	0.0018989344867602067	0.3280351489808279	5.552816835749775e-06	0.0017630406607489497	33	0.6428571428571429	-0.5381	0.0002061738235814843	4.4036326180051096e-07	174.83333333333337	
CHI3L1	46.0	0.0	1.0	0.0	0.0	40.0	3.0	0.0	1.0	1.0	0.0004747336216900517	0.3235099841612457	0.00010586735191451995	0.0005621610256089752	8	0.3055555555555556	-0.7047	0.00014927125195969028	1.1171811174988198e-05	341.77777777777777	
LPAR6	32.0	0.0	2.0	0.0	0.0	27.0	3.0	0.0	0.0	0.0	0.0029011499103280933	0.3189948756151087	3.435585227705487e-05	0.0008341721456672457	39	0.4228956228956229	-0.3003	0.00021408643554574695	7.844267758758647e-07	180.3090909090909	
MAP3K8	42.0	1.0	0.0	0.0	0.0	36.0	4.0	0.0	1.0	0.0	0.002531912649013609	0.3492229493140684	4.171906005726985e-05	0.003077732976900759	39	0.26861702127659576	-0.5028	0.00021206062713296223	1.8709233651057708e-06	287.125	
LBX2	13.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.00021099272075113408	0.29539516720957143	3.429372789090955e-08	0.0002555159299237211	4	0.3333333333333333	-0.9489	0.00011009626145666931	3.232845166780513e-07	222.25	
SP8	29.0	0.0	0.0	2.0	0.0	27.0	0.0	0.0	0.0	0.0	0.00015824454056335058	0.2630544610689889	9.342241662130695e-08	1.2946537850391912e-05	3	0.0	-0.5924	8.820986973576791e-05	1.0638966794188293e-07	22.0	
ZNF462	227.0	9.0	0.0	0.0	1.0	200.0	14.0	0.0	3.0	0.0	0.0003692372613144847	0.2940167268828768	2.5454671750939086e-07	0.00016197588850270142	7	0.2380952380952381	-0.8715	0.0001418432082987567	5.231916032829967e-07	121.42857142857143	
RSRC1	59.0	0.0	0.0	0.0	0.0	53.0	5.0	0.0	1.0	0.0	0.0006857263424411858	0.30270388435355305	0.00010770729799280524	0.0010969174310202269	12	0.1282051282051282	-0.5741	0.00016889730217397298	6.9845442947359545e-06	108.69230769230771	
MRPL21	19.0	1.0	0.0	0.0	0.0	15.0	2.0	0.0	1.0	0.0	0.0048000843970883	0.2958112232519017	9.11452686642048e-08	0.00027943244724978	86	0.9948717948717948	-0.0325	0.00021930893764824267	1.064037424222053e-09	97.76923076923076	
KLRC3	34.0	0.0	0.0	0.0	0.0	27.0	6.0	0.0	1.0	0.0	0.0006329781622534022	0.2966375504868609	1.391500770242242e-07	0.00020628958423901875	12	0.8484848484848485	-0.735	0.00016884690174393606	7.125786874321729e-08	119.25	
HIST1H2BG	44.0	2.0	0.0	3.0	0.0	37.0	2.0	0.0	0.0	0.0	0.00015824454056335058	0.27636987681044045	3.654898832756131e-06	3.196875450097164e-05	3	0.0	-0.7108	8.983456424471621e-05	6.031402558091002e-06	41.0	
TRIM42	141.0	1.0	1.0	0.0	0.0	131.0	8.0	0.0	0.0	0.0	0.007595737947040827	0.3596484075303626	0.0002548118057766761	0.0026919936328066076	45	0.15034965034965034	0.1688	0.0002246617737309724	8.75681160777313e-07	134.77083333333334	
CDK12	196.0	12.0	10.0	3.0	1.0	147.0	20.0	0.0	3.0	0.0	0.0026901571895769595	0.3193991442138099	8.066526577305316e-06	0.009327960520313485	48	0.8219607843137255	-0.5026	0.00021309265140031285	3.9862094633634783e-07	218.09803921568627	driver
EXTL3	88.0	0.0	0.0	0.0	0.0	81.0	7.0	0.0	0.0	0.0	0.0004747336216900517	0.3241424247105887	8.055681453026488e-06	0.0006619101579422178	9	0.4722222222222222	-0.8763	0.0001552811223847622	1.1641317759546627e-05	506.66666666666674	
MSR1	142.0	2.0	0.0	0.0	0.0	122.0	9.0	0.0	9.0	0.0	0.0012659563245068044	0.3270985057984195	2.194942105384696e-05	0.0005543026483218088	23	0.09420289855072464	-0.5965	0.0001954438198302219	2.968258499579402e-06	147.20833333333334	
MFN1	69.0	1.0	1.0	0.0	0.0	57.0	7.0	0.0	3.0	0.0	0.001213208144319021	0.3223459021227044	8.144587667166823e-06	0.0013534422529812551	21	0.3557312252964427	-0.5106	0.00019380251569930634	7.674395355897848e-07	233.30434782608697	
PHETA2	12.0	1.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.00021099272075113408	0.274141281429634	4.743578803996469e-07	3.829854712639102e-05	4	0.3333333333333333	-0.669	0.00010681773339460384	5.536873552787678e-07	55.0	
UQCRC1	41.0	2.0	0.0	0.0	0.0	36.0	3.0	0.0	0.0	0.0	0.0017934381263846398	0.3232665438940564	5.704450822855844e-05	0.0007437668913702814	21	0.22103386809269165	-0.1696	0.00020402078205600789	1.8186405198036705e-06	84.38235294117645	
TUBB8	69.0	1.0	0.0	0.0	0.0	64.0	3.0	0.0	0.0	1.0	0.0018989344867602067	0.317782844178364	4.402034150622702e-06	0.001011676498797116	30	0.5349206349206349	-0.3539	0.000205884069948726	1.7600516412577495e-07	146.11111111111111	
SIGLEC14	50.0	2.0	1.0	0.0	0.0	43.0	4.0	0.0	0.0	0.0	0.00031648908112670115	0.2841899409816765	2.892852437499392e-07	5.95903515016027e-05	6	0.13333333333333333	-0.7983	0.00013255734337372743	4.195957199276812e-07	80.66666666666667	
KCNG4	96.0	3.0	0.0	1.0	0.0	88.0	4.0	0.0	0.0	0.0	0.00031648908112670115	0.257394756721135	7.670402134015765e-08	5.5970828508125e-06	6	0.7333333333333333	-0.5907	0.00012885317910945305	4.509018247688519e-08	31.0	
PATJ	207.0	6.0	1.0	2.0	0.0	175.0	17.0	0.0	6.0	0.0	0.0006857263424411858	0.3123994538487632	8.94755937749777e-06	0.0001931394507284966	13	0.05128205128205128	-0.55	0.00017198446174830504	2.0114572455717705e-06	94.30769230769229	
TBX20	97.0	0.0	0.0	0.0	0.0	87.0	5.0	0.0	5.0	0.0	0.0009494672433801034	0.3264601270219908	1.1658559158522306e-05	0.000733027931304281	16	0.4248366013071895	-0.5432	0.00018526463529044474	1.4772049745758556e-06	203.88888888888889	
SP1	67.0	1.0	1.0	1.0	0.0	55.0	8.0	0.0	1.0	0.0	0.03560502162675388	0.4190489581345083	0.009472128261329472	0.02931472060806665	72	0.048000879217496434	0.7238	0.00023008193821184156	5.033471800009191e-07	130.3585185185185	
CNDP1	68.0	0.0	0.0	0.0	0.0	63.0	2.0	1.0	2.0	0.0	5.274818018778352e-05	0.238876282457421	0.0	1.475620510187083e-06	1	0.0	-0.8333	3.9698066423445295e-05	0.0	11.0	
ABLIM1	84.0	2.0	1.0	0.0	0.0	74.0	5.0	0.0	2.0	0.0	0.0016351935858212893	0.3433925216563405	2.6919822581418414e-05	0.0012305240022444802	30	0.16989247311827954	-0.67	0.00020273942344704515	3.880322234696418e-06	275.3870967741936	
CC2D2A	112.0	5.0	1.0	1.0	0.0	87.0	15.0	0.0	3.0	0.0	0.0051165734782150024	0.34575429136390395	1.9993314435844173e-05	0.0036127983195861327	93	0.941795532646048	-0.223	0.00022139999494339305	2.714748457947053e-07	190.57731958762886	
MAN1A1	81.0	2.0	0.0	0.0	0.0	67.0	6.0	0.0	6.0	0.0	0.00015824454056335058	0.2339216800268952	1.8474433491410588e-07	1.3313838440319508e-06	3	0.0	-0.3333	8.13419228088597e-05	1.1006045484244616e-07	7.333333333333332	
OR10G8	130.0	5.0	0.0	1.0	0.0	118.0	6.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423170939	6.459601068066787e-07	636.7333333333332	
SCGB3A2	9.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	5.274818018778352e-05	0.20088466166358396	0.0	2.6296078367684516e-08	1	0.0	-0.5	2.9723936584871758e-05	0.0	3.0	
ASGR1	15.0	0.0	0.0	0.0	0.0	13.0	2.0	0.0	0.0	0.0	0.002426416288638042	0.3373497056017788	0.00020034033661060356	0.000982800725342187	29	0.037681159420289864	-0.1673	0.0002109088838231234	3.5326318994664725e-06	130.7826086956522	
GOLPH3	25.0	1.0	0.0	0.0	0.0	23.0	1.0	0.0	0.0	0.0	0.00042198544150226817	0.291329511337093	4.356680833506274e-06	4.4710722645586685e-05	8	0.0	-0.6371	0.00014777753561377098	2.062068169185964e-06	63.5	
TACR2	36.0	0.0	0.0	0.0	0.0	33.0	1.0	0.0	2.0	0.0	0.0006329781622534022	0.2896331916670232	2.01420595955061e-05	0.0001812422879047233	11	0.6818181818181818	-0.6533	0.00016751178114431418	3.5059597376677863e-06	254.16666666666663	
PDLIM3	33.0	1.0	0.0	0.0	0.0	30.0	2.0	0.0	0.0	0.0	0.0008967190631923199	0.3280920876653001	1.9092718565810904e-05	0.0006607262099648985	13	0.13970588235294118	-0.4542	0.00018278325328809785	1.9952825690648496e-06	182.2352941176471	
RBMXL2	74.0	2.0	1.0	0.0	0.0	66.0	4.0	0.0	0.0	1.0	5.274818018778352e-05	0.2590704808674945	0.0	0.0003129416515936208	1	0.0	-0.99	4.2838535042764975e-05	0.0	200.0	
TBX2	60.0	5.0	1.0	0.0	0.0	52.0	2.0	0.0	0.0	0.0	0.001213208144319021	0.33847329849714863	2.324226442615534e-05	0.0011185361134803382	23	0.17391304347826084	-0.6822	0.00019424789698006944	4.799216952348732e-06	261.91304347826093	
ELF1	63.0	2.0	3.0	0.0	0.0	51.0	6.0	0.0	1.0	0.0	0.003217638991454795	0.34414903056174473	0.00010073793145638127	0.0022768406848454608	43	0.11639344262295083	-0.1485	0.0002156273525230676	8.760968079695911e-07	152.19672131147541	
ELP5	31.0	2.0	0.0	1.0	0.0	26.0	1.0	0.0	1.0	0.0	0.00042198544150226817	0.2987048254515371	5.415743885719804e-06	0.00018278002170446018	6	0.5714285714285714	-0.4584	0.00014373613519036579	1.339358379414831e-06	121.625	
PAX3	87.0	1.0	0.0	0.0	0.0	81.0	5.0	0.0	0.0	0.0	0.0015824454056335055	0.34188943792524945	3.193080305237574e-05	0.0011452763461412547	26	0.1264367816091954	-0.5054	0.0002016695915368129	2.2399601919946118e-06	231.26666666666668	driver
NMB	7.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0007384745226289692	0.3039744199310626	1.604520182678259e-05	0.0002493808456067795	12	0.4835164835164835	-0.5524	0.0001740253392392854	1.6545862833276869e-06	237.0	
EGR1	57.0	3.0	0.0	1.0	0.0	51.0	1.0	0.0	1.0	0.0	0.021995991138305727	0.4068805182231201	0.004002930189805973	0.012959522670141277	67	0.04745434421693415	0.6183	0.00022913676868655103	6.165367380262834e-07	129.10071942446044	
CEBPB	4.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.02410591834581707	0.3980885673428513	0.003651426984635152	0.01335562969669894	67	0.057516603324503826	0.6454	0.00022936493284469068	5.772584571430169e-07	122.09628008752735	
ITPRID2	114.0	3.0	1.0	0.0	0.0	99.0	6.0	0.0	5.0	0.0	0.00042198544150226817	0.3120126996017442	1.2668622448241416e-06	0.0004795022601135083	8	0.35714285714285715	-0.895	0.00014922463131234067	2.780905047595605e-06	280.25	
BDKRB2	51.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.002742905369764743	0.3308196327173857	6.034536530567352e-05	0.0011898408579962426	42	0.2737556561085973	-0.4043	0.00021323174957520733	1.1718597715562305e-06	227.03846153846158	
GAS2L1	30.0	2.0	0.0	0.0	0.0	27.0	0.0	0.0	1.0	0.0	0.00031648908112670115	0.29415399172992523	0.00010679711184474057	0.00011119427241285808	5	0.0	-0.5766	0.00012244285671790571	1.6477746920317014e-05	105.0	
SS18L2	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.00042198544150226817	0.2973795877186569	0.00011609681284957463	0.00011691576964651399	7	0.0	-0.4238	0.000139852904608801	1.1502294845684192e-05	89.5	
MLNR	24.0	1.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0006329781622534022	0.2899441857064252	5.648446688298976e-07	0.000184286791618482	11	0.7121212121212122	-0.6892	0.00016838550709995603	1.6390254193647212e-07	256.75	
HAUS8	36.0	4.0	1.0	0.0	0.0	27.0	2.0	0.0	2.0	0.0	0.006382529802721806	0.3514370429408435	4.236223394215504e-05	0.004320285293623885	93	0.7860881542699725	-0.0859	0.00022333624027071007	3.2437905279098753e-07	176.94214876033058	
IRX4	63.0	2.0	0.0	0.0	0.0	55.0	5.0	0.0	1.0	0.0	0.0005274818018778352	0.3169941027784009	8.506964323688261e-07	0.0005746422850207483	10	0.2	-0.8837	0.00016070096894343601	1.3270072722327923e-06	253.1	
PDYN	106.0	0.0	1.0	0.0	0.0	100.0	4.0	0.0	0.0	1.0	0.0021099272075113407	0.3358213650743216	3.7296670373825126e-05	0.0011125386256977431	33	0.2564102564102564	-0.4438	0.0002083302451385658	1.2840464158292605e-06	227.875	
TPX2	68.0	1.0	0.0	1.0	0.0	56.0	9.0	0.0	1.0	0.0	0.00464183985652495	0.3621080719266909	4.306554947985473e-05	0.004939910573585386	79	0.672675026123302	-0.3465	0.0002204959361209987	8.535206539027134e-07	246.9431818181818	
MSLN	65.0	3.0	0.0	0.0	0.0	55.0	1.0	1.0	5.0	0.0	0.00031648908112670115	0.2707563363687227	2.4799252247036732e-05	1.8227142838437618e-05	6	0.06666666666666668	-0.7172	0.00013137133020906942	1.795965262510293e-05	79.16666666666667	
FBXO38	98.0	2.0	2.0	0.0	0.0	81.0	6.0	0.0	6.0	1.0	0.00042198544150226817	0.3123942908188022	3.079616015183146e-06	0.00029779939151753444	7	0.14285714285714285	-0.5988	0.00014677669060429542	9.37213648035396e-07	178.75	
MTX1	13.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0010549636037556704	0.29949046732219897	1.394993594212577e-05	0.00012841470817928557	12	0.4368421052631579	-0.062	0.000185682480740671	5.734362713512432e-07	43.3	
FLG	1330.0	16.0	11.0	5.0	0.0	1211.0	86.0	0.0	1.0	0.0	0.0013714526848823715	0.3103070124203511	5.9460463716394286e-05	0.0001953812075551027	14	0.2123076923076923	-0.0102	0.000195195693137608	1.3066270860523616e-06	51.0	false_positive
KRT14	54.0	4.0	0.0	2.0	1.0	44.0	1.0	1.0	1.0	0.0	0.0032703871716425787	0.3432117034276295	8.601562929123664e-05	0.001315126483518308	35	0.09624537281861448	-0.0704	0.00021588414358407042	9.929704435546159e-07	123.91935483870968	
IFRD1	59.0	7.0	1.0	1.0	0.0	39.0	7.0	0.0	4.0	0.0	0.00015824454056335058	0.2970197733241136	1.7216010815453547e-07	0.000181595218704344	3	0.3333333333333333	-0.9122	9.315306657602316e-05	1.162507911495276e-06	352.66666666666674	
MFSD13A	26.0	1.0	0.0	0.0	0.0	23.0	0.0	0.0	2.0	0.0	0.00021099272075113408	0.2862080970666576	3.5460785418094665e-08	7.033096037975612e-05	4	0.5	-0.9576	0.00011016349130778557	4.0435447625612654e-07	290.25	
RSBN1L	59.0	3.0	2.0	2.0	0.0	49.0	3.0	0.0	0.0	0.0	0.00010549636037556704	0.2719874720066373	7.997101342162334e-07	2.758492818038324e-05	2	0.0	-0.7061	6.717746708851886e-05	1.958639657988949e-06	123.0	
ALKBH3	28.0	0.0	0.0	0.0	0.0	26.0	1.0	0.0	1.0	0.0	0.0004747336216900517	0.3094940785698213	1.4371472214359647e-05	0.00022297523210499892	7	0.16666666666666666	-0.5567	0.00015219528366699147	3.3253261807635268e-06	170.11111111111111	
AAMDC	8.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.00015824454056335058	0.2716278863392146	9.757894296359619e-08	1.8750605551567445e-05	3	0.3333333333333333	-0.8284	9.219298340231284e-05	3.361658184034508e-07	64.33333333333333	
TOMM7	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.00042198544150226817	0.26946328930065816	2.408069467751884e-06	2.681958108743217e-05	7	0.75	-0.3895	0.00014339234469238214	5.936342414909972e-07	29.875	
BSCL2	35.0	2.0	1.0	1.0	0.0	31.0	0.0	0.0	0.0	0.0	0.002057179027323557	0.3383157873417921	0.00035006177124066745	0.0005866405178730718	26	0.017543859649122806	-0.16899999999999998	0.00020650127226891045	3.0942504386542412e-06	126.74358974358972	
C12ORF10	24.0	1.0	0.0	0.0	0.0	20.0	1.0	0.0	2.0	0.0	0.0003692372613144847	0.30302902279002303	3.878013556548966e-06	0.000208432006582998	7	0.0	-0.8886	0.00014192040602960712	9.28280683839192e-06	161.14285714285714	
ZNF805	42.0	0.0	0.0	0.0	0.0	36.0	5.0	0.0	1.0	0.0	0.00031648908112670115	0.3229517223013082	7.197181514169709e-07	0.0006158438114586425	6	0.4	-0.9058	0.00013330273093150528	2.170508284146032e-06	484.66666666666674	
PROKR2	94.0	0.0	0.0	0.0	1.0	89.0	3.0	0.0	1.0	0.0	0.0007912227028167528	0.3011365698764242	1.0705036316027286e-05	0.0001945582255246589	13	0.4476190476190477	-0.6818	0.00017834183731623034	2.5143011498645263e-06	228.66666666666663	
SMIM29	12.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	5.274818018778352e-05	0.2221887501713051	0.0	3.43084026770492e-07	1	0.0	-0.7778	3.843065886748871e-05	0.0	8.0	
BEND2	122.0	0.0	1.0	0.0	0.0	109.0	9.0	0.0	3.0	0.0	0.0005274818018778352	0.2933915089338663	1.060642190283322e-06	0.0004948130000380466	10	0.3333333333333333	-0.7388	0.00016007995839708588	5.97003047386255e-07	120.2	
OR5M8	87.0	0.0	2.0	0.0	0.0	80.0	5.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423170226	6.459601068066787e-07	636.7333333333332	
INHBC	31.0	2.0	0.0	1.0	0.0	26.0	2.0	0.0	0.0	0.0	0.0012659563245068044	0.3017519093656433	2.0336376972291687e-06	0.00025257583543273704	23	0.644927536231884	-0.41700000000000004	0.00019482410469946136	1.8049389339692163e-07	84.66666666666667	
OR8K1	74.0	3.0	0.0	1.0	0.0	66.0	3.0	0.0	0.0	1.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423169554	6.459601068066787e-07	636.7333333333332	false_positive
MRPL23	20.0	1.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.005485810739529486	0.31788973200203946	0.00011163491985217466	0.0011056779509706343	86	0.7701643017176998	-0.0007	0.00022094441270142665	1.025161109734316e-06	112.19230769230771	
NIM1K	54.0	4.0	0.0	1.0	0.0	43.0	6.0	0.0	0.0	0.0	5.274818018778352e-05	0.29635385147178306	0.0	8.044655257139646e-05	1	0.0	-0.9965	4.295349788768285e-05	0.0	571.0	
STK17A	28.0	0.0	0.0	0.0	0.0	23.0	4.0	0.0	1.0	0.0	0.0002637409009389176	0.3164104078503702	7.342584811538813e-08	0.0008150266663276512	5	0.5	-0.9732	0.0001232518249537004	1.0791606532495949e-06	405.4	
PHTF1	68.0	8.0	5.0	0.0	1.0	52.0	1.0	0.0	1.0	0.0	5.274818018778352e-05	0.2645529168298124	0.0	1.3959662682179096e-05	1	0.0	-0.9785	4.262878827075344e-05	0.0	92.0	
CFHR4	174.0	2.0	1.0	1.0	0.0	148.0	19.0	1.0	1.0	1.0	0.0002637409009389176	0.2959131041622691	1.8164550298949711e-06	0.00011851068496596148	5	0.3	-0.7913	0.00012163164803031436	2.670806193723314e-06	152.2	
FAM102A	31.0	1.0	0.0	0.0	0.0	28.0	2.0	0.0	0.0	0.0	0.0003692372613144847	0.3069808905475244	7.271284038073372e-07	0.00013975354147508748	7	0.09523809523809523	-0.8677	0.0001418270701446304	1.4105549556388162e-06	175.5714285714286	
TEX29	19.0	0.0	0.0	0.0	0.0	15.0	2.0	0.0	2.0	0.0	0.001213208144319021	0.28222532817578605	1.1411580119944976e-05	3.1798841541150136e-05	17	0.011857707509881422	-0.2076	0.00019312436997966242	5.510135316155835e-07	45.60869565217392	
DDX56	39.0	1.0	0.0	1.0	0.0	33.0	2.0	0.0	2.0	0.0	0.0015296972254457222	0.3147350243031331	6.039164454456589e-05	0.0014854212266897284	22	0.2364532019704433	-0.3214	0.00019994204999614065	1.725181521748346e-06	119.93103448275862	
ARHGEF7	79.0	5.0	0.0	0.0	0.0	63.0	9.0	0.0	2.0	0.0	0.005591307099905053	0.3681092398016177	0.00015615936557035131	0.004435838301587343	52	0.1870619946091644	-0.1273	0.00022231893600637147	1.3655253193354023e-06	235.03773584905662	
ACTL6B	78.0	3.0	5.0	1.0	0.0	57.0	4.0	0.0	8.0	0.0	0.0019516826669479907	0.33994031642639505	3.1973443319126546e-05	0.0013168090568280054	30	0.3573573573573573	-0.4518	0.00020671067693884076	1.7755704075342674e-06	179.1891891891892	
SGMS2	24.0	0.0	0.0	0.0	0.0	21.0	2.0	1.0	0.0	0.0	0.0002637409009389176	0.2724854236701303	8.919314192928433e-08	1.9253271065098712e-05	5	0.1	-0.8651	0.0001225161996902428	2.435420647666414e-07	85.4	
DCUN1D1	31.0	1.0	0.0	0.0	0.0	22.0	3.0	0.0	5.0	0.0	0.0066462707036607244	0.33905006914032765	0.00012082554321866155	0.0039067204564971645	69	0.35263492063492063	0.1578	0.0002235924333445442	4.167784481152027e-07	118.04761904761904	
CEP170	175.0	9.0	1.0	2.0	1.0	147.0	12.0	0.0	2.0	1.0	0.0005274818018778352	0.3181626216895012	4.73941050464747e-06	0.0005052878596584505	10	0.2888888888888889	-0.825	0.00016042605641666282	4.1340985808894095e-06	268.0	false_positive
GLDN	53.0	0.0	0.0	0.0	0.0	48.0	4.0	0.0	1.0	0.0	5.274818018778352e-05	0.24992121528682654	0.0	4.472568115792176e-06	1	0.0	-0.9608	4.228273478564868e-05	0.0	50.0	
BFSP2	58.0	1.0	0.0	0.0	0.0	50.0	4.0	1.0	1.0	1.0	0.0031121426310792275	0.3344132716694667	0.0002362034333964961	0.0008692234025505565	34	0.04792518994739918	0.0093	0.0002148497202313028	1.4312696145767789e-06	91.93220338983049	
TARDBP	39.0	0.0	1.0	0.0	0.0	34.0	4.0	0.0	0.0	0.0	0.0042726025952104655	0.35791864108941823	0.00026826457062647456	0.008980479506586229	49	0.1	-0.09300000000000001	0.00021941045565749442	1.5222097167677506e-06	181.33333333333331	
MDC1	173.0	10.0	3.0	1.0	0.0	149.0	9.0	0.0	1.0	0.0	0.002742905369764743	0.3468964626727095	6.283074672110976e-06	0.003522650103164919	42	0.6357466063348416	-0.439	0.00021339797617012758	2.452103061359531e-07	266.21153846153845	
FUCA1	26.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	1.0	0.0	0.0002637409009389176	0.29284605327322016	1.9293097957176397e-06	0.00011224105742827984	5	0.0	-0.8395	0.0001222812649419923	4.096127092841382e-06	138.8	
CABP7	13.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	1.0	0.0	5.274818018778352e-05	0.2531851180006331	0.0	4.1051032675604105e-06	1	0.0	-0.9881	4.2786575223755536e-05	0.0	167.0	
KLHL24	74.0	1.0	1.0	1.0	0.0	69.0	2.0	0.0	0.0	0.0	0.0002637409009389176	0.2928959689249751	4.537532786957942e-07	0.00015590310310401875	5	0.1	-0.919	0.0001228985473559122	2.1340275688176467e-06	142.8	
ATP6V0A1	81.0	1.0	1.0	0.0	0.0	66.0	9.0	0.0	4.0	0.0	0.002584660829201393	0.3251404722554961	2.427624467988492e-05	0.0005664926647888304	38	0.4566326530612245	-0.1842	0.00021200607301251524	5.432676038049547e-07	100.20408163265307	
ARHGEF39	25.0	1.0	1.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0002637409009389176	0.29805013252453155	3.415013730420699e-07	0.00016014908024918238	5	0.3	-0.8929	0.00012268492816998235	1.1587806029811517e-06	186.2	
TGM5	93.0	2.0	1.0	0.0	0.0	80.0	7.0	0.0	3.0	0.0	0.0005274818018778352	0.2897841625463492	3.270588036706763e-06	6.957704973455941e-05	9	0.15555555555555556	-0.4762	0.00015844787700145018	7.443034540105256e-07	53.2	
PPP3R2	47.0	0.0	0.0	0.0	0.0	44.0	3.0	0.0	0.0	0.0	0.002320919928262475	0.32754629088814835	3.170642644390503e-05	0.0011740646136203688	36	0.19767441860465115	-0.3304	0.0002102169705368524	8.344226217509256e-07	137.8409090909091	
OR7G2	48.0	2.0	2.0	0.0	0.0	41.0	3.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423170077	6.459601068066787e-07	636.7333333333332	
DMTF1	70.0	5.0	1.0	1.0	0.0	58.0	3.0	0.0	2.0	0.0	0.0007384745226289692	0.3134510945487499	4.304847087640275e-06	0.000892679984276926	12	0.14285714285714285	-0.5934	0.0001750738996841889	7.298351286826423e-07	143.92857142857142	
