gene	average_neighbors
OR5K3	636.7333333333333
OR5K4	636.7333333333333
OR5L1	636.7333333333333
OR5L2	636.7333333333333
OR5M1	636.7333333333333
OR5M10	636.7333333333333
OR5M11	636.7333333333333
OR5M3	636.7333333333333
OR5M8	636.7333333333333
OR5M9	636.7333333333333
OR5P2	636.7333333333333
OR5P3	636.7333333333333
OR5R1	636.7333333333333
OR5T1	636.7333333333333
OR5T2	636.7333333333333
OR5T3	636.7333333333333
OR5V1	636.7333333333333
OR5W2	636.7333333333333
OR6A2	636.7333333333333
OR6B1	562.2631578947369
OR6B2	636.7333333333333
OR6B3	636.7333333333333
OR6C1	599.75
OR6C2	636.7333333333333
OR6C3	636.7333333333333
OR6C4	636.7333333333333
OR6C6	636.7333333333333
OR6C65	636.7333333333333
OR6C68	636.7333333333333
OR6C70	636.7333333333333
OR6C74	636.7333333333333
OR6C75	636.7333333333333
OR6C76	636.7333333333333
OR6F1	636.7333333333333
OR6K2	636.7333333333333
OR6K3	636.7333333333333
OR6K6	636.7333333333333
OR6M1	636.7333333333333
OR6N1	636.7333333333333
OR6N2	636.7333333333333
OR6P1	636.7333333333333
OR6Q1	636.7333333333333
OR6S1	636.7333333333333
OR6T1	636.7333333333333
OR6V1	636.7333333333333
OR6X1	636.7333333333333
OR6Y1	636.7333333333333
OR7A10	636.7333333333333
OR7A17	597.2352941176471
OR7A5	636.7333333333333
OR7C1	636.7333333333333
OR7D2	599.1875
OR7D4	560.8333333333334
OR7E24	636.7333333333333
OR7G1	636.7333333333333
OR7G2	636.7333333333333
OR7G3	636.7333333333333
OR8A1	636.7333333333333
OR8B12	636.7333333333333
OR8B2	636.7333333333333
OR8B3	636.7333333333333
OR8B4	636.7333333333333
OR8B8	636.7333333333333
OR8D1	636.7333333333333
OR8D2	636.7333333333333
OR8D4	636.7333333333333
OR8G1	636.7333333333333
OR8G2P	636.7333333333333
OR8G5	636.7333333333333
OR8H1	636.7333333333333
OR8H2	636.7333333333333
OR8H3	636.7333333333333
OR8I2	636.7333333333333
OR8J1	636.7333333333333
OR8J3	636.7333333333333
OR8K1	636.7333333333333
OR8K3	636.7333333333333
OR8K5	636.7333333333333
OR8S1	636.7333333333333
OR8U1	636.7333333333333
OR8U9	696.1818181818181
OR9A2	636.7333333333333
OR9A4	636.7333333333333
OR9G1	636.7333333333333
OR9G4	636.7333333333333
OR9I1	636.7333333333333
OR9K2	636.7333333333333
OR9Q1	636.7333333333333
OR9Q2	636.7333333333333
PDE1B	212.6
PDE1C	210.7
PTGER1	249.1951219512195
PTGER2	229.64864864864865
PTGER3	254.66101694915255
SCN1A	386.84615384615387
TAS1R1	401.09090909090907
TAS1R2	369.8333333333333
TAS1R3	342.15384615384613
SNTG2	53.42857142857143
TEKT4	101.21904761904761
EMC9	35.0
FGF13	167.3
GPD1L	53.54545454545455
FGF11	151.25
FGF14	113.88571428571429
SCN3B	55.12173913043478
SCN4B	344.4
CXCL3	249.4047619047619
DUSP12	140.23076923076923
DUSP14	202.58333333333334
DUSP18	232.8
DUSP21	130.25714285714287
HSPB2	115.6470588235294
NEFM	197.86666666666667
GRHPR	100.84615384615384
GLUD2	28.4
GPR152	58.77948717948718
GPR42	61.89523809523809
JAGN1	80.70542635658914
APOL2	79.1875
DOLK	89.9047619047619
IER3IP1	76.82222222222222
AC012254.2	72.8
ETV1	279.4782608695652
FAM3C	80.26
KCNA6	151.83333333333334
CAMK2N1	133.0
POLR3B	132.48076923076923
DKFZP686D10173	160.3846153846154
INMAP	160.3846153846154
POLR2J3	200.84615384615384
OXTR	205.12244897959184
RASGRP2	84.4888888888889
TRIP13	71.7560975609756
TNFRSF10D	46.972972972972975
RBM22	232.90575916230367
ZBTB47	154.84615384615384
STAC	216.68421052631578
RBP7	80.42857142857143
LGALS4	127.86666666666666
TSEN54	138.29166666666666
ADRA1D	261.4651162790698
ARG1	242.0
ZDHHC23	50.0
KNG1	126.22058823529412
PTGS1	264.7692307692308
DKFZP686O088	77.5
RYR3	75.625
SCD5	179.375
EIF5B	211.24705882352941
CDKL2	447.0
Q59FK4	164.0
SERPINA5	97.67647058823529
TRIM8	112.21666666666667
GBA	208.57142857142858
MYOF	159.66666666666666
TENC1	159.5
GAS6	47.55555555555556
MEGF6	116.33333333333333
BIK	74.18556701030928
AREL1	401.4
AOX1	317.7142857142857
MSL1	101.625
PPFIBP2	157.78571428571428
TMEM168	213.0
PLEKHA1	101.33333333333333
DOCK5	288.5
RAP2B	114.5
RAP2C	168.9090909090909
RNF31	179.8846153846154
TNPO2	73.73076923076923
RALY	165.14583333333334
ASCC2	67.1086956521739
FAM195A	210.0
MCRIP2	210.0
GMFG	92.96153846153847
TUBB2C	63.888888888888886
TCEB2	59.90909090909091
TCEB1	68.41666666666667
C1orf109	95.232
ZMIZ2	185.97058823529412
WDR89	35.0
CAND1	102.81318681318682
UBE2F	69.90566037735849
LRRC23	71.0
EHD1	111.15555555555555
AMY2A	76.33333333333333
HOXC6	175.31578947368422
VPS45	104.54054054054055
ERG	218.11764705882354
GIGYF1	143.4102564102564
CLDN4	94.75
GATAD1	220.77777777777777
NUDT9	97.33333333333333
LSM7	216.4578947368421
RTN3	132.64285714285714
FDPS	240.625
CTPS2	152.5
ATP8B1	216.125
ATP2A1	127.6
LENG8	133.22448979591837
TPD52L1	135.66666666666666
MLXIP	79.22222222222223
PDCL2	90.6
SLC4A7	135.8
STK38L	131.3913043478261
FRYL	96.7
RADIL	216.61111111111111
WDR77	160.63768115942028
RIOK1	206.90196078431373
EXO1	151.46268656716418
CCL1	246.0408163265306
SIPA1	173.92857142857142
RBPJ	189.26363636363635
G3BP2	227.03846153846155
LANCL2	199.0
PACS2	218.0
RAB11FIP4	243.0
RAP1GAP2	395.84615384615387
SIGIRR	115.34482758620689
NFAM1	179.6
USP25	185.125
TENT5A	92.4
CLEC4D	111.14285714285714
MIR	169.5
OSCAR	133.0
SEPT9	92.4
SEPT6	11.25
RASA3	211.5
C2orf44	148.66666666666666
C14orf4	284.0
TOX2	154.45833333333334
PLEKHG4	80.57377049180327
CCDC88B	113.48717948717949
CYB5D2	172.5
FLJ10842	106.66666666666667
LETMD1	70.57142857142857
AP3S1	87.83333333333333
TRIM72	133.25
PELI1	157.84615384615384
IL34	131.0
ZDHHC16	126.25
RAD52	163.5686274509804
RGS20	119.45762711864407
RTL8C	178.1818181818182
MSH5	201.78947368421052
VPREB1	158.875
GSX2	186.0
OSBPL5	137.66666666666666
TMEM74B	396.0
GTF2IRD1	185.4
BRF2	167.3448275862069
NELFE	216.98611111111111
RND3	92.33333333333333
KDELR3	101.36923076923077
RND2	130.44444444444446
PTPN9	85.77272727272727
LSM4	212.84343434343435
DHX40	43.5
TPH1	358.7142857142857
HHEX	180.77272727272728
LIN37	201.15384615384616
SPG7	177.24324324324326
TRAF3IP3	92.6875
RRM2	265.8666666666667
BLID	219.5
CLDN3	198.33333333333334
HOXD9	112.73333333333333
KLF6	282.2142857142857
KLK7	152.6
TFEB	116.875
PLPP3	290.42857142857144
KRT5	109.87755102040816
C1QTNF9	45.388888888888886
MEIS2	85.85185185185185
SYNE3	28.0
ZNF107	260.4
ASH1L	131.375
ZBTB11	119.0
HAT1	132.26
KDM2A	182.54545454545453
RNMT	286.7435897435897
SLTM	302.75
PRTN3	132.2
SFRS16	236.5
KRT2	103.27777777777777
PAEP	151.62962962962962
ZDHHC4	186.66666666666666
JPH3	423.0
IL1F7	168.0
GGA1	132.21212121212122
MTF2	230.84745762711864
SAP130	133.51351351351352
HIVEP1	134.09459459459458
PLAGL1	468.1818181818182
TMED1	135.71428571428572
PLAG1	256.6666666666667
PRDM4	204.21428571428572
C10orf54	303.5
SBK3	92.92307692307692
KANSL1	187.88095238095238
TDP2	240.41379310344828
P78451	455.0
ZC3H12A	192.75
CPTP	115.0
CLASRP	125.33333333333333
PPP1R12C	95.14285714285714
ZBTB3	112.52
VSIR	77.10344827586206
APMAP	176.5
AATF	174.68085106382978
DNAJB4	149.1818181818182
DSPP	239.4
GPR65	214.25806451612902
SKOR1	196.58333333333334
ZC3H3	313.75
ZMYM5	176.03846153846155
PDZD2	30.6
Q53G35	155.0
ANKRD17	140.76923076923077
DUOX2	28.666666666666668
INAVA	116.66666666666667
OLFM4	71.23076923076923
RNPEP	55.0
SPG20	167.75
NIT1	134.0
FAM46A	62.92857142857143
DGCR2	134.5
FAM175B	251.0
ACOX3	146.58333333333334
TMEM139	65.48717948717949
RAB22A	106.66666666666667
SMAP1	126.07142857142857
PRICKLE2	147.11111111111111
TNPO3	124.95652173913044
TFPI2	310.09090909090907
RTN4IP1	92.92
E5KN55	277.5
P39193	251.0
ABRAXAS2	295.09090909090907
SCEL	229.44444444444446
ZBTB32	158.5483870967742
DIP2A	101.66666666666667
NECAP2	216.83333333333334
GTF2E1	162.3421052631579
SLC35A1	82.08571428571429
RETN	159.25
ASPH	83.29761904761905
LIN54	155.25
BEND2	120.2
DHX38	219.68584070796462
MAGOH	210.03405572755418
NCBP2	189.6875
RBM8A	217.4383116883117
SNRPD1	213.27459016393442
SNRPD3	204.15116279069767
SNRPE	209.33198380566802
SNRPF	209.15686274509804
SRSF1	201.94274809160305
SRSF11	201.1787072243346
SRSF3	208.90272373540856
SRSF6	215.22978723404256
SRSF7	214.3821138211382
SRSF9	221.67248908296943
U2AF1L4	222.40540540540542
U2AF1L5	218.4915254237288
EFTUD2	223.87317073170732
PRPF8	217.11165048543688
HNRNPA0	234.5421052631579
CCAR1	243.16494845360825
CHERP	224.0390243902439
CLP1	224.9848484848485
CSTF1	234.7826086956522
CSTF3	233.8087431693989
CWC15	241.23728813559322
CWC22	236.5505617977528
CWC25	239.76271186440678
CWC27	240.85889570552146
DDX23	232.39247311827958
DDX42	233.5164835164835
DDX46	240.4632768361582
DHX16	232.0108695652174
DNAJC8	242.15428571428572
ELAVL2	233.95054945054946
HNRNPH2	229.6153846153846
LSM2	211.72767857142858
LSM3	212.495
LSM5	225.38333333333333
LSM6	225.25824175824175
LSM8	201.17073170731706
PABPN1	222.15897435897435
PCF11	207.71308016877637
PLRG1	235.80978260869566
PPIH	235.1494252873563
PPIL1	227.01041666666666
PPWD1	250.50993377483445
PQBP1	233.85641025641024
PRCC	236.23888888888888
PRPF3	213.26190476190476
RBM17	233.5759162303665
RBM25	167.79310344827587
SART1	236.62209302325581
SDE2	276.4166666666667
SF3B5	230.38378378378377
SF3B6	233.36612021857923
SMNDC1	239.707182320442
SNRNP27	242.1158536585366
SNRNP40	229.33689839572193
SNRPA	203.110599078341
SNRPN	223.97512437810946
SNU13	195.8100358422939
SUGP1	240.14689265536722
SYF2	240.86163522012578
TXNL4A	229.46315789473684
U2SURP	227.84736842105264
WBP4	237.54437869822485
VAPB	76.67441860465117
SDCBP2	70.6231884057971
TSPYL1	133.28571428571428
HIP2	65.475
C9JX13	84.0
LCE4A	133.46376811594203
UBE2E2	84.30909090909091
PHF7	118.0
AGTRAP	65.90780141843972
ABHD16A	65.26388888888889
CDS2	81.0909090909091
UPK1B	62.648148148148145
UBIAD1	100.16216216216216
NAPB	94.53703703703704
CLN6	95.68
KCNK1	205.91666666666666
TMEM19	94.56756756756756
ZFPL1	76.78461538461538
CMTM5	77.765625
NSG1	70.29411764705883
FAXDC2	124.96969696969697
MARCHF5	105.96551724137932
HERC1	330.77777777777777
ANKRD13A	256.8
USP13	124.8
UBE2J1	96.15094339622641
C4orf3	71.42622950819673
AIG1	92.0
CYB5R3	72.37878787878788
MRPL18	104.72164948453609
LDLRAD1	63.35294117647059
ANKRD13	58.666666666666664
DISP1	126.0
ADA2	130.8
ISG20	115.3125
ARSF	386.75
SFRS1	87.85185185185185
SIP1	132.125
SFRS2IP	104.75
ZRANB2	217.7058823529412
LRMDA	165.22222222222223
LRRC72	226.4
SCAF11	187.07692307692307
IL1F5	71.25
TRAK1	154.42857142857142
KRT81	129.13513513513513
DHX30	226.78571428571428
MORC4	273.5
ASCC3	41.0
SPARCL1	115.45454545454545
ZZEF1	50.5
C12orf10	126.0
TTRAP	221.46153846153845
ZFP106	126.0
NID2	78.25
PYCR2	109.5
DEUP1	125.24444444444444
PIG59	147.5625
Q5T6E3	99.5
THAP5	120.25
NXF3	171.6875
C12ORF10	161.14285714285714
THSD7A	81.64285714285714
DRG1	162.22727272727272
KIAA1310	1017.0
KANSL3	178.25
EIF4A2	158.80733944954127
DDI2	341.7142857142857
DNAJC3	200.43010752688173
EEFSEC	213.3170731707317
EIF1AX	181.2566371681416
EIF3C	168.29333333333332
ETF1	210.76923076923077
FAU	174.3804347826087
GAN	212.23333333333332
GCN1	218.13636363636363
GRSF1	214.91463414634146
GSPT2	210.25438596491227
IMPACT	208.7325581395349
LTV1	205.32692307692307
NACA	221.35294117647058
NOB1	205.88679245283018
NRIP2	267.9
NRIP3	266.0
NSA2	195.15384615384616
PHGDHL1	361.0
RPL10L	220.64285714285714
RPL12	191.94478527607362
RPL18	183.3953488372093
RPL19	193.35403726708074
RPL21	191.1875
RPL23A	183.94578313253012
RPL26	191.4848484848485
RPL27	187.43529411764706
RPL32	194.2207792207792
RPL35A	191.96644295302013
RPL36	192.37333333333333
RPL36A	192.32876712328766
RPL37	190.56666666666666
RPL39	191.7074829931973
RPL41	193.02
RPL7A	186.83030303030304
RPP21	192.8490566037736
RPP30	180.79310344827587
RPP40	201.62962962962962
RPS12	177.82539682539684
RPS17	176.0
RPS18	178.2577319587629
RPS21	171.0
RPS23	155.77959183673468
RPS24	157.44117647058823
RPS25	170.35096153846155
RPS28	163.0495867768595
RPS29	174.26315789473685
RPS4Y1	175.4162162162162
RPS7	155.07692307692307
RPS9	159.45945945945945
SEC11A	188.17142857142858
SECISBP2	215.71764705882353
SMG7	222.50925925925927
SMG8	222.88785046728972
SPCS1	185.06666666666666
SPCS2	188.77142857142857
SPCS3	195.18
SRP14	194.40366972477065
SRP19	195.81553398058253
SRP54	207.14851485148515
SRP68	202.36
SRP9	201.27678571428572
SRPRA	197.74489795918367
SRPRB	197.89795918367346
SSR2	193.25242718446603
SSR3	187.7663551401869
SSR4	192.30769230769232
UBAC2	278.29411764705884
SP110	159.3125
UPI000013CFCA	116.58333333333333
RBPJL	190.01694915254237
CHD2	133.16
MAML1	199.22
MAML2	192.73469387755102
MAML3	153.78
QARS	103.42857142857143
CCDC127	83.0
C1orf124	83.0
E9PC28	83.0
KHNYN	123.0
ANKRD28	83.23809523809524
Q5T9M4	83.0
UBE2U	71.26388888888889
RNF216	66.8076923076923
UBE2O	141.87179487179486
ANAPC13	134.35135135135135
CDC14A	155.55
CDC14B	160.2
DKFZP762H177	137.4
PTTG2	107.96153846153847
MLL	128.3684210526316
WDR5	178.53125
KMT2A	192.43396226415095
SETD1A	200.83870967741936
MYOM3	91.4
ZSCAN1	123.53846153846153
KMT2C	262.5
CNOT6	219.0909090909091
HOXB3	282.5813953488372
KDM6A	240.68421052631578
KMT2E	282.18518518518516
MAFB	216.8421052631579
MEIS1	181.63013698630138
PCGF2	208.58620689655172
TBX1	175.0
TBX10	131.0
TFAP2B	217.04166666666666
TFAP2D	131.65753424657535
TFAP2E	95.28571428571429
WDR5B	92.91666666666667
ZFPM1	157.35
ZNF335	275.5813953488372
TBC1D9	24.5
GLMN	107.63157894736842
PHYH	61.25
ATOX1	17.6
RPS10-NUDT3	56.0
EL52	124.57142857142857
Q86SX1	124.57142857142857
CACNA1E	171.91666666666666
CCL16	243.06976744186048
CCL19	224.34545454545454
CCL23	238.31372549019608
CCL25	229.2093023255814
CCL27	187.88888888888889
XCL2	234.0
ADM	229.76470588235293
ADM2	312.6666666666667
ADORA1	255.43859649122808
ADORA3	351.90909090909093
ADRA2B	312.7027027027027
AVPR1B	186.85714285714286
C3AR1	283.93333333333334
C5AR1	346.52941176470586
CALCB	218.77777777777777
CALCRL	155.30769230769232
CCK	194.5
CORT	257.8
CRH	248.28571428571428
DRD5	241.8846153846154
EDN2	105.97674418604652
EDN3	105.32558139534883
FFAR3	188.28571428571428
GALR1	387.7692307692308
GALR3	434.8
GARNL3	289.1666666666667
GHRH	370.8
GHRHR	246.625
GHRL	122.64406779661017
GHSR	243.04347826086956
GIPR	186.58333333333334
GNAT1	166.33333333333334
GNRHR	285.42857142857144
GNRHR2	277.0
GPBAR1	607.0
GPHA2	312.1666666666667
GPHB5	225.54545454545453
GPR132	374.0
GPR143	339.3
GPR150	467.75
GPR17	193.13793103448276
GPR176	607.0
GPR18	185.29166666666666
GPR183	270.94444444444446
GPR20	129.95
GPR27	607.0
GPR31	368.7
GPR32	467.5
GPR39	363.4
GPR4	158.5
GPR50	274.16129032258067
GPR55	188.0
GPR68	369.75
GPR83	320.3333333333333
GPR84	607.0
GPRC6A	309.6666666666667
GPSM2	232.2608695652174
HCAR1	270.26666666666665
HCAR2	270.26666666666665
HCAR3	270.26666666666665
HCRT	254.23076923076923
HCRTR1	347.15384615384613
HCRTR2	275.09090909090907
HEBP1	402.55555555555554
HRH1	334.46875
HRH2	338.0769230769231
HRH3	341.48387096774195
HRH4	335.09090909090907
HTR4	277.92105263157896
IAPP	140.5
INSL3	234.75
INSL5	268.57142857142856
LHCGR	234.82857142857142
MC3R	342.57142857142856
MC4R	234.92857142857142
MC5R	323.0
MCHR1	298.8235294117647
MCHR2	314.3125
MLN	288.72727272727275
MLNR	256.75
MRGPRX1	680.3333333333334
NMB	237.0
NMBR	271.8333333333333
NMS	312.5625
NMU	254.55172413793105
NMUR1	267.6
NMUR2	254.55555555555554
NPB	364.4
NPBWR1	356.6363636363636
NPBWR2	290.7307692307692
NPFFR1	275.8181818181818
NPFFR2	223.4
NPS	317.8
NPSR1	317.8
NPW	364.4
NPY	157.3
NPY1R	227.52631578947367
NPY2R	294.53846153846155
NPY4R	278.1578947368421
NPY5R	362.14285714285717
NTS	258.9130434782609
NTSR1	316.05882352941177
OPN1LW	233.58823529411765
OPN1MW3	265.3
OPN1SW	269.4166666666667
OPN4	321.3076923076923
OPRK1	267.13953488372096
OPRL1	271.0487804878049
OXER1	147.28301886792454
OXGR1	450.875
P2RY1	275.3076923076923
P2RY10	158.5
P2RY11	386.7
P2RY12	401.6666666666667
P2RY13	377.3
P2RY14	450.875
P2RY4	410.3333333333333
P2RY6	259.0869565217391
PDC	372.7368421052632
PENK	284.7391304347826
PMCH	220.125
PNOC	405.3333333333333
PPY	278.6666666666667
PROK1	298.3
PROK2	272.1818181818182
PROKR1	297.9
PROKR2	228.66666666666666
PTGDR	470.875
PTGDR2	401.6666666666667
PTGFR	226.74074074074073
PTH	225.38888888888889
PTH2	371.6
QRFP	330.0
QRFPR	264.25
RAMP1	164.15384615384616
RAMP2	245.31578947368422
RAMP3	171.65217391304347
RLN2	268.0
RLN3	277.57142857142856
RXFP1	281.0833333333333
RXFP2	233.77777777777777
RXFP4	255.94117647058823
S1PR5	323.6
SST	145.25
SSTR1	261.8666666666667
SSTR3	244.68627450980392
SSTR4	302.18918918918916
SSTR5	235.23076923076923
SUCNR1	267.6875
TAAR1	607.0
TACR1	260.47058823529414
TACR2	254.16666666666666
TACR3	254.16666666666666
TAS2R1	450.875
TAS2R10	314.6666666666667
TAS2R13	450.875
TAS2R14	450.875
TAS2R16	361.3
TAS2R19	275.0
TAS2R20	450.875
TAS2R3	450.875
TAS2R30	450.875
TAS2R31	450.875
TAS2R38	450.875
TAS2R39	450.875
TAS2R4	450.875
TAS2R40	450.875
TAS2R41	404.3333333333333
TAS2R42	450.875
TAS2R43	450.875
TAS2R45	450.875
TAS2R46	450.875
TAS2R5	310.57142857142856
TAS2R50	450.875
TAS2R60	450.875
TAS2R7	450.875
TAS2R8	402.77777777777777
TAS2R9	450.875
TMIGD3	304.741935483871
TRH	265.05263157894734
TRHR	158.13333333333333
UTS2	329.8888888888889
UTS2B	329.8888888888889
UTS2R	270.6363636363636
VIPR2	144.47058823529412
HIST4H4	103.15384615384616
SERPINB2	318.25
STING1	86.26666666666667
CBP	164.0
SARNP	205.32978723404256
CBX5	151.6178861788618
ACOT8	160.14285714285714
APOBEC3A	126.0
APOBEC3B	134.25
APOBEC3C	115.47619047619048
APOBEC3F	122.88888888888889
APOBEC3H	249.5
ARID4A	218.45
BST2	218.375
IFIT2	196.88235294117646
NLRC3	111.81818181818181
PMAIP1	314.0
RBM15	193.3684210526316
RNF135	154.68571428571428
SAMHD1	118.0
TREX1	124.94545454545455
ZC3HAV1	269.6363636363636
CCL17	179.60526315789474
CCL15	201.17142857142858
CCL15-CCL14	193.0
CCL22	190.08333333333334
CCL24	202.36111111111111
CCL26	208.2051282051282
CCL3L1	195.3783783783784
CCL4L1	193.85714285714286
AICDA	143.97368421052633
ATRX	122.25675675675676
AZGP1	79.16666666666667
BCOR	139.0
CD1A	79.0
CD1B	78.64102564102564
CD1C	83.44444444444444
CD1E	74.52173913043478
EBF2	186.125
EBF3	222.1904761904762
EBF4	125.15384615384616
EN2	219.75
ETV3	204.5
GBP2	149.07407407407408
GBP5	411.0
HLA-H	90.69047619047619
IDO1	255.0
IRF6	260.6666666666667
IRGM	214.3684210526316
JDP2	291.0
KLF7	430.75
LY86	232.35714285714286
LYZ	92.65217391304348
MR1	52.27272727272727
NR1D2	206.67924528301887
PLD4	207.0
RAET1E	42.2
RFX2	101.10714285714286
RNF166	108.44444444444444
SENP1	245.9090909090909
SLC11A1	321.0
ZNF296	137.0
RIMBP3C	97.28571428571429
SMUG1	125.07894736842105
ZFP90	153.0
ZNF343	156.25
GLIS3	123.46153846153847
HOXB6	189.1818181818182
AL365205.1	137.375
CFP	91.53191489361703
DPH2	74.63636363636364
RBAK	155.05714285714285
ZCCHC7	137.21428571428572
NUDT16L1	183.94444444444446
METTL15	105.14285714285714
ZNF24	109.40277777777777
CBY2	107.224
GOLGA6L2	186.0
FAM220A	351.57142857142856
KRTAP13-1	104.88095238095238
TEX45	183.2
FOXJ3	162.5
KRTAP13-3	117.83823529411765
PRICKLE4	159.23076923076923
NCAPG2	203.53846153846155
XRCC2	107.05555555555556
RGL3	219.0
CAMK1D	164.72727272727272
CAMK1G	226.32
CCDC6	179.38235294117646
DKFZP667A016	219.75
RAPGEF5	141.6153846153846
RASA2	222.375
RASA4B	285.14285714285717
RASAL1	220.57142857142858
RASGEF1A	321.75
RGL1	149.36363636363637
SLC25A4	123.125
GPALPP1	44.0
AKIRIN2	159.25
RAB35	78.93333333333334
RABGGTB	65.96969696969697
RABGGTA	89.5
ZFYVE20	123.85714285714286
RAB11FIP1	65.0
DENND6A	85.4
DENND6B	85.4
RAB4B	86.21428571428571
NUDT3	64.69444444444444
APPL2	94.18181818181819
ALS2CL	68.45454545454545
RAB11FIP3	82.96296296296296
RAB11B	106.91304347826087
RGPD5	73.0
XPOT	172.94594594594594
IPO11	164.54545454545453
NUTF2	77.0
NXT1	191.17283950617283
XPO4	132.66666666666666
NELF	87.33333333333333
NUPR1	149.53846153846155
IPO13	173.2
EXOSC2	91.31914893617021
RGPD6	94.5
IPO8	170.26829268292684
ANKRD49	127.6
MGC16025	159.6
NEMP1	69.84848484848484
NEMP2	73.5
PP7052	249.73333333333332
TIMELESS	141.84146341463415
ADCK5	169.75
DAPK3	245.07407407407408
PCGF6	112.93103448275862
PHC1	155.90697674418604
MYST1	83.0
PCGF1	115.87096774193549
PCGF3	177.07692307692307
CBX6	154.68421052631578
CBX7	188.45
HIST1H2AB	345.2857142857143
CBX2	179.39583333333334
HIST2H2AC	176.23809523809524
HIST2H2AA3	136.975
HIST2H2AA4	246.0
CBX3	138.632
CASP8AP2	132.74193548387098
CBFA2T2	154.0612244897959
CHCHD3	133.6315789473684
DNMT3A	198.3939393939394
H1-3	306.1818181818182
HOXB13	106.9
KDM2B	116.76470588235294
MIER2	123.62222222222222
MLLT1	186.13924050632912
MTDH	178.75
PHC3	167.375
TFCP2L1	88.79629629629629
ZFP42	205.75
ZNF687	255.66666666666666
RASIP1	144.11111111111111
FNTB	124.10526315789474
SFRS6	137.66666666666666
PRKX	155.11111111111111
SMAP2	102.18181818181819
D6RJ03	212.83333333333334
DDAH2	146.625
CHGB	91.24324324324324
ZNF135	269.0
SDF4	182.07142857142858
CSAD	182.08333333333334
HMGN4	197.66666666666666
RGS14	322.54545454545456
SIPA1L2	88.75
MAP4K2	180.64705882352942
APEX2	194.25
TNFRSF17	194.3684210526316
CD27	200.14285714285714
TNFRSF4	165.4375
TNFRSF9	293.9166666666667
TNFSF4	285.5
TNFRSF18	267.6
TNFSF9	124.0909090909091
MAP3K7IP3	259.25
TRPC4AP	190.83333333333334
TAOK3	295.6666666666667
WDR65	521.5
FATE1	71.98989898989899
ITPK1	161.54545454545453
DLGAP5	300.5
NUDT18	57.36585365853659
ZBTB43	138.67741935483872
AFF4	230.56521739130434
SPATA2	169.74074074074073
CDCA3	148.07692307692307
AASDHPPT	199.77777777777777
TRIM31	163.0
FAM120B	180.84615384615384
KIAA1267	249.55555555555554
FBXO28	185.8095238095238
SETD5	232.1818181818182
C5orf55	369.5
ZNF646	244.625
TRPT1	351.5
TCEB3B	148.07142857142858
PEG3	349.75
MAP3K7IP2	195.72727272727272
NGFRAP1	199.07142857142858
TNFRSF8	247.44444444444446
TCAF1	176.10526315789474
CDK18	185.91071428571428
TEKT3	124.0
CHCHD2	156.25
MBLAC1	138.9090909090909
RBM41	196.24242424242425
EEF1AKNMT	256.5
PDZD4	149.07142857142858
CAPN15	407.0
ZNF574	255.375
TRIM14	158.97058823529412
FOXN1	177.66666666666666
MACROH2A1	153.8
BAZ2B	162.71428571428572
GSE1	189.5
HSPA12B	321.1
ZSWIM3	351.0
ASCC1	142.66666666666666
FAM50B	145.48936170212767
FARS2	146.6086956521739
TRIM50	134.88571428571427
UTP23	277.76
IP6K3	252.44444444444446
LYSMD1	274.09090909090907
RAD54L2	139.41666666666666
CDC20B	182.52272727272728
TIGD4	290.0
TSHZ2	150.25
RIPPLY3	178.55555555555554
SAMD11	140.28
AKR1B15	555.0
UTP14C	184.58823529411765
FDXACB1	160.0
B3KM38	164.16666666666666
TSSC4	209.1875
A6NLR5	161.14285714285714
B4DG85	157.71428571428572
C9JJD5	289.5
C9JLM1	255.66666666666666
F8WBU6	189.0
SUMO1P1	122.84210526315789
THOP1	251.11111111111111
TROAP	190.85
NFIL3	206.94871794871796
GSG1	146.25
KIF26B	301.5
ZNF509	237.33333333333334
FNDC3B	74.68
ARSJ	216.5
VWA2	300.0
Q5SS27	289.5
HENMT1	70.33333333333333
TSHZ3	220.24242424242425
NCAPH2	143.75757575757575
ZNF544	294.0
ZNF662	378.875
C17ORF82	213.5
CCNJL	327.1666666666667
TRIM42	134.77083333333334
ELOA2	184.71794871794873
Q8N1I9	193.75
EXOC3-AS1	281.8333333333333
ANKRD36BP1	230.76470588235293
PGBD1	139.5
ZNF488	260.84615384615387
Q99419	555.0
PSME3IP1	196.0
PRKRIP1	254.0
DKFZP761H172	341.5
ZSCAN32	124.12
RCOR3	142.53164556962025
UPI0002176A5B	555.0
CLEC11A	200.2
LRRN2	194.5
NSMAF	154.68421052631578
PIDD1	171.84
SARM1	160.9047619047619
SIKE1	126.94117647058823
TAFA3	148.6
TMEM9B	227.5
TNLG4A	220.0
UBE2NL	215.85714285714286
USP4	202.0909090909091
USP48	208.0
KIF9	112.0
DKFZP586M1622	102.19354838709677
TBC1D8	292.3333333333333
BCKDK	151.8125
C19orf54	109.32835820895522
ZNF275	183.23076923076923
TFAP4	167.9
PCSK5	130.9746835443038
BACH2	108.47916666666667
CEP85	258.625
ZC3H12C	136.0
ZNF581	164.74468085106383
ZNF784	161.0
UBL4B	239.6
EZHIP	165.6
VPS52	94.47183098591549
DPEP2NB	94.77777777777777
NPIPA7	122.5
REXO1L1P	245.25
BCL6B	240.1851851851852
ALKBH4	113.7
GML	282.0
TOLLIP	97.08602150537635
