gene	betweenness
OR4F15	2.487890970088633e-07
OR4F16	0.0
OR4F17	2.487890970088633e-07
OR4F21	2.487890970088633e-07
OR4F29	0.0
OR4F3	1.290193393154281e-05
OR4F4	2.487890970088633e-07
OR4F5	2.487890970088633e-07
OR4F6	2.487890970088633e-07
OR4K1	2.487890970088633e-07
OR4K13	2.487890970088633e-07
OR4K14	2.487890970088633e-07
OR4K15	2.487890970088633e-07
OR4K17	2.487890970088633e-07
OR4K2	2.487890970088633e-07
OR4K3	3.919613644826987e-09
OR4K5	2.487890970088633e-07
OR4L1	2.487890970088633e-07
OR4M1	2.487890970088633e-07
OR4M2	2.487890970088633e-07
OR4N2	2.487890970088633e-07
OR4N4	2.487890970088633e-07
OR4N5	2.487890970088633e-07
OR4P4	2.487890970088633e-07
OR4Q2	3.919613644826987e-09
OR4Q3	2.487890970088633e-07
OR4S1	2.487890970088633e-07
OR4S2	2.487890970088633e-07
OR4X1	2.487890970088633e-07
OR4X2	2.487890970088633e-07
OR51A2	2.487890970088633e-07
OR51A4	2.487890970088633e-07
OR51A7	2.487890970088633e-07
OR51B2	2.487890970088633e-07
OR51B4	2.487890970088633e-07
OR51B5	2.487890970088633e-07
OR51B6	2.487890970088633e-07
OR51D1	2.487890970088633e-07
OR51E1	9.943274402398208e-06
OR51E2	2.487890970088633e-07
OR51F1	2.487890970088633e-07
OR51F2	2.487890970088633e-07
OR51G1	2.487890970088633e-07
OR51G2	2.487890970088633e-07
OR51H1	2.487890970088633e-07
OR51I1	2.487890970088633e-07
OR51I2	2.487890970088633e-07
OR51J1	2.487890970088633e-07
OR51L1	2.487890970088633e-07
OR51M1	2.487890970088633e-07
OR51Q1	2.487890970088633e-07
OR51S1	2.487890970088633e-07
OR51T1	2.487890970088633e-07
OR51V1	2.487890970088633e-07
OR52A1	2.050465956922891e-06
OR52A5	2.487890970088633e-07
OR52B2	2.487890970088633e-07
OR52B4	5.445063207221572e-08
OR52B6	2.487890970088633e-07
OR52D1	2.487890970088633e-07
OR52E1	5.445063207221572e-08
OR52E2	2.487890970088633e-07
OR52E4	2.487890970088633e-07
OR52E5	3.919613644826987e-09
OR52E6	1.1991443281243495e-05
OR52E8	2.487890970088633e-07
OR52H1	2.487890970088633e-07
OR52I1	2.487890970088633e-07
OR52I2	2.487890970088633e-07
OR52J3	2.487890970088633e-07
OR52K1	2.487890970088633e-07
OR52K2	2.487890970088633e-07
OR52L1	6.278037269480278e-06
OR52M1	2.487890970088633e-07
OR52N1	2.487890970088633e-07
OR52N2	2.487890970088633e-07
OR52N4	2.487890970088633e-07
OR52N5	2.487890970088633e-07
OR52R1	2.487890970088633e-07
OR52W1	2.487890970088633e-07
OR52Z1	5.445063207221572e-08
OR56A1	2.487890970088633e-07
OR56A3	2.487890970088633e-07
OR56A4	2.487890970088633e-07
OR56A5	2.487890970088633e-07
OR56B1	2.487890970088633e-07
OR56B4	2.487890970088633e-07
OR5A1	2.487890970088633e-07
OR5A2	2.487890970088633e-07
OR5AC2	2.487890970088633e-07
OR5AK2	2.487890970088633e-07
OR5AN1	2.487890970088633e-07
OR5AP2	2.487890970088633e-07
OR5AR1	2.487890970088633e-07
OR5AS1	1.290193393154281e-05
OR5AU1	2.487890970088633e-07
OR5B12	2.487890970088633e-07
OR5B17	2.487890970088633e-07
OR5B2	2.487890970088633e-07
OR5B21	2.487890970088633e-07
OR5B3	2.487890970088633e-07
OR5C1	2.487890970088633e-07
OR5D13	2.487890970088633e-07
OR5D14	2.487890970088633e-07
OR5D16	2.487890970088633e-07
OR5D18	2.487890970088633e-07
OR5F1	2.487890970088633e-07
OR5H1	7.78454395249119e-06
OR5H14	2.487890970088633e-07
OR5H15	2.487890970088633e-07
OR5H2	2.487890970088633e-07
OR5H6	2.487890970088633e-07
OR5I1	2.487890970088633e-07
OR5J2	2.487890970088633e-07
OR5K1	2.487890970088633e-07
OR5K2	9.697560777051435e-06
OR5K3	2.487890970088633e-07
OR5K4	2.487890970088633e-07
OR5L1	2.487890970088633e-07
OR5L2	2.487890970088633e-07
OR5M1	2.487890970088633e-07
OR5M10	2.487890970088633e-07
OR5M11	2.487890970088633e-07
OR5M3	2.487890970088633e-07
OR5M8	2.487890970088633e-07
OR5M9	2.487890970088633e-07
OR5P2	2.487890970088633e-07
OR5P3	2.487890970088633e-07
OR5R1	2.487890970088633e-07
OR5T1	2.487890970088633e-07
OR5T2	2.487890970088633e-07
OR5T3	2.487890970088633e-07
OR5V1	2.487890970088633e-07
OR5W2	2.487890970088633e-07
OR6A2	2.487890970088633e-07
OR6B1	2.9013303368182983e-05
OR6B2	2.487890970088633e-07
OR6B3	2.487890970088633e-07
OR6C1	7.704346022194597e-06
OR6C2	2.487890970088633e-07
OR6C3	2.487890970088633e-07
OR6C4	2.487890970088633e-07
OR6C6	2.487890970088633e-07
OR6C65	2.487890970088633e-07
OR6C68	2.487890970088633e-07
OR6C70	2.487890970088633e-07
OR6C74	2.487890970088633e-07
OR6C75	2.487890970088633e-07
OR6C76	2.487890970088633e-07
OR6F1	2.487890970088633e-07
OR6J1	3.919613644826987e-09
OR6K2	2.487890970088633e-07
OR6K3	2.487890970088633e-07
OR6K6	2.487890970088633e-07
OR6M1	2.487890970088633e-07
OR6N1	2.487890970088633e-07
OR6N2	2.487890970088633e-07
OR6P1	2.487890970088633e-07
OR6Q1	2.487890970088633e-07
OR6S1	2.487890970088633e-07
OR6T1	2.487890970088633e-07
OR6V1	2.487890970088633e-07
OR6X1	2.487890970088633e-07
OR6Y1	2.487890970088633e-07
OR7A10	2.487890970088633e-07
OR7A17	1.125016899512062e-05
OR7A5	2.487890970088633e-07
OR7C1	2.487890970088633e-07
OR7C2	3.5001625719256954e-06
OR7D2	3.2818702990523896e-06
OR7D4	1.9127708639247137e-05
OR7E24	2.487890970088633e-07
OR7G1	2.487890970088633e-07
OR7G2	2.487890970088633e-07
OR7G3	2.487890970088633e-07
OR8A1	2.487890970088633e-07
OR8B12	2.487890970088633e-07
OR8B2	2.487890970088633e-07
OR8B3	2.487890970088633e-07
OR8B4	2.487890970088633e-07
OR8B8	2.487890970088633e-07
OR8D1	2.487890970088633e-07
OR8D2	2.487890970088633e-07
OR8D4	2.487890970088633e-07
OR8G1	2.487890970088633e-07
OR8G2P	2.487890970088633e-07
OR8G5	2.487890970088633e-07
OR8H1	2.487890970088633e-07
OR8H2	2.487890970088633e-07
OR8H3	2.487890970088633e-07
OR8I2	2.487890970088633e-07
OR8J1	2.487890970088633e-07
OR8J3	2.487890970088633e-07
OR8K1	2.487890970088633e-07
OR8K3	2.487890970088633e-07
OR8K5	2.487890970088633e-07
OR8S1	2.487890970088633e-07
OR8U1	2.487890970088633e-07
OR8U8	3.919613644826987e-09
OR8U9	5.445063207221572e-08
OR9A2	2.487890970088633e-07
OR9A4	2.487890970088633e-07
OR9G1	2.487890970088633e-07
OR9G4	2.487890970088633e-07
OR9I1	2.487890970088633e-07
OR9K2	2.487890970088633e-07
OR9Q1	2.487890970088633e-07
OR9Q2	2.487890970088633e-07
ORAI1	8.496518180448212e-05
ORAI2	5.4912587091330465e-05
ORAI3	5.163511762303883e-06
ORC1	0.00010408687624481634
ORC1L	1.2199252116931694e-05
ORC2	7.421607722266265e-05
ORC2L	1.579249906115974e-06
ORC3	1.0871675492377919e-05
ORC3L	1.496729932693459e-06
ORC4	9.752010782947368e-05
ORC4L	3.897763465361693e-06
ORC5	6.912003457622338e-05
ORC5L	2.9409890471643057e-05
ORC6	5.600532635945422e-06
ORC6L	4.2478218562164466e-08
ORM1	8.93693121948477e-06
ORM2	1.2875717538421037e-06
ORMDL1	0.0002345804596779349
ORMDL2	7.14104985590218e-05
ORMDL3	0.00013458246130304183
OS9	8.733624971897856e-05
OSBP	9.6741783857679e-07
OSBP2	1.412048513985235e-06
OSBPL10	0.0
OSBPL1A	1.256687958738058e-05
OSBPL2	2.733675502516952e-07
OSBPL3	3.229523452237122e-05
OSBPL5	1.5775825350957194e-06
OSBPL6	0.0
OSBPL8	3.2353881046557005e-06
OSBPL9	0.0
OSCAR	9.549127234577515e-08
OSGEP	9.790675994433315e-05
OSGEPL1	0.0
OSGIN1	7.184846431073536e-05
OSM	2.0318899814219277e-05
OSMR	5.489150993081355e-05
OSR1	2.4524583933865684e-07
OSR2	1.3127753463508534e-06
OST4	3.245371394275529e-06
OSTC	1.1069149698695258e-06
OSTCL	3.742075289493513e-08
OSTF1	0.00010328463129683445
OSTM1	2.535945045327244e-07
OTC	1.8215091362444877e-06
OTOA	0.0
OTOF	2.4510791060058563e-06
OTOP2	4.007373720770398e-07
OTOP3	4.1136416928581044e-07
OTOR	0.0
OTOS	5.996864050061645e-07
OTP	8.347400143401803e-06
OTUB1	0.0001510949221926505
OTUB2	4.347506155975871e-05
OTUD1	0.0
OTUD3	4.148622673507708e-07
OTUD4	3.2020634637552226e-06
OTUD5	7.557173662224586e-07
OTUD6A	1.0833189231965697e-05
OTUD6B	0.0
OTUD7A	0.0
OTUD7B	2.0790953139652e-05
OTULIN	1.0455775384850984e-05
OTULINL	2.5504164102150755e-07
OTX1	0.00046249892617059013
OTX2	0.00039216742570408436
OVGP1	4.4858514433904305e-05
OVOL1	8.333378664807583e-07
OVOL2	0.0
OXA1L	4.604025889488566e-06
OXCT1	1.021812671651685e-06
OXER1	9.72724659658786e-05
OXGR1	9.80392135580148e-10
OXNAD1	7.988127382355259e-07
OXR1	0.0
OXSR1	6.0067837752017015e-05
OXT	6.140287265023398e-05
OXTR	3.259352191129676e-05
P/CL.18	1.0346625767745493e-07
P09565	0.0
P0C5W0	0.0
P0DOX5	0.00017057786675325632
P0DOX7	3.642473257728625e-08
P2RX1	6.573107313094363e-06
P2RX2	8.565374280311155e-07
P2RX3	0.0
P2RX4	2.5229701548910136e-05
P2RX5	6.459338067567729e-06
P2RX6	2.2900322604265876e-08
P2RX7	0.00022814183080256003
P2RY1	1.2783879159263667e-06
P2RY10	1.438871360700846e-06
P2RY11	8.225319540111726e-07
P2RY12	4.428132172471046e-06
P2RY13	2.0265263423081926e-06
P2RY14	9.80392135580148e-10
P2RY2	1.6431002908151664e-05
P2RY4	1.9864045202679547e-07
P2RY6	2.3337123407930627e-05
P2RY8	0.0
P39193	0.0
P3H1	3.088415912365929e-05
P3H3	2.040803041967196e-05
P3H4	3.3862084611294224e-08
P4HA1	3.78221430939045e-07
P4HA2	9.519132051285627e-06
P4HA3	0.000231696013433241
P4HB	0.0006028617851570053
P4HTM	0.0
P5CR2	0.0
P78451	0.0
PA2G4	2.409344466775382e-05
PAAF1	2.3071717476161948e-07
PAAT	4.5512816560078135e-07
PABPC1	0.0006405596390196232
PABPC1L2A	1.26452985995042e-06
PABPC3	2.8670684374593835e-06
PABPC4	7.82617436301484e-05
PABPC5	1.5963825687784611e-06
PABPN1	7.099174461731793e-05
PACC1	1.731953274922802e-07
PACRG	2.1406912394353434e-05
PACRGL	1.1340787882774569e-05
PACS1	2.321652127257964e-05
PACS2	1.068219137004592e-05
PACSIN1	0.0003299979111972418
PACSIN2	0.00021401207017910474
PACSIN3	2.0395371550809505e-05
PADI1	0.0
PADI2	1.7590153451710025e-08
PADI3	0.00010562405515467911
PADI4	3.0419858078902506e-05
PADI6	3.051594108105136e-07
PAEP	8.663755572634158e-05
PAF1	3.85527718578502e-05
PAFAH1B1	0.0006866550784885021
PAFAH1B2	6.13919223814839e-05
PAFAH1B3	9.959062461686873e-05
PAFAH2	0.0
PAG1	2.271722700496366e-05
PAGE1	8.30231384693838e-06
PAGE2	3.5801552048646235e-06
PAGE3	1.1913413264282261e-05
PAGE5	1.1962427051817687e-06
PAGR1	2.0854634241230926e-05
PAH	6.985866662820956e-07
PAICS	2.4312471733549484e-05
PAIP1	6.005114516845862e-06
PAIP2	4.99257763276244e-07
PAIP2B	0.0
PAK1	0.0008423487220065213
PAK1IP1	2.4412861081836467e-06
PAK2	0.000683113656792872
PAK3	4.554347737131514e-05
PAK4	9.573048352801782e-05
PAK5	0.00013902141870288188
PAK6	5.0395112814301996e-05
PAK7	1.5540238020813425e-06
PALB2	3.095235457176717e-05
PALLD	3.46397509369678e-06
PALM	5.958108351191359e-07
PALM2	0.0
PALM3	0.0
PALMD	0.0
PAM	2.977659039783774e-05
PAM16	7.131263113556983e-05
PAN2	8.15162215006363e-06
PAN3	1.621948580086205e-05
PANK4	6.349659566141166e-08
PANX1	7.903514503836313e-06
PANX2	4.867235502384032e-06
PAOX	0.0
PAPOLA	9.250813487279071e-05
PAPOLG	6.809443203989564e-08
PAPPA	6.940698034455316e-06
PAPPA2	1.7789490242650171e-06
PAPSS1	1.8562322103335516e-05
PAPSS2	7.78544626809867e-07
PAQR3	0.0
PAQR5	2.6542311115355616e-05
PAQR6	2.478401396143847e-07
PAQR7	1.332205708283848e-06
PAQR8	1.7266386274398275e-07
PARD3	0.000981689802880667
PARD3B	1.690913786797856e-05
PARD6A	0.0003109642215240678
PARD6B	0.00021243583629308445
PARD6G	1.4753124450429716e-05
PARG	8.67345776324085e-07
PARK2	0.00016495332848911093
PARK7	0.00024091224189733466
PARL	2.565250594011402e-06
PARM1	0.0
PARN	0.00010961403771563428
PARP1	0.0012285367465554324
PARP10	3.026899981057406e-07
PARP11	6.051846455605796e-06
PARP12	0.0
PARP14	0.00010911705678996468
PARP15	2.0408753023809274e-06
PARP16	7.930363270391218e-07
PARP2	4.056072154071036e-06
PARP3	4.820527262185357e-06
PARP4	5.923062181827245e-07
PARP9	1.3579384389675114e-06
PARPBP	0.0
PARS2	0.0
PARVA	0.00013446473152993327
PARVB	7.853645612871862e-06
PARVG	0.0001596495471629089
PASD1	0.0
PASK	1.1095500518792735e-06
PATE1	1.6556289313103784e-07
PATJ	8.94755937749777e-06
PATL1	1.394200043262344e-05
PATL2	2.5789833426826946e-07
PATZ1	0.00015466575672913653
PAUF	5.112049787799227e-07
PAWR	1.8238585315227693e-05
PAX1	2.799060499335141e-06
PAX2	2.485280915458212e-05
PAX3	3.193080305237574e-05
PAX4	1.4192951946349243e-05
PAX5	0.0005645821976725038
PAX6	0.0011695023707136696
PAX7	1.256114037529833e-05
PAX8	4.7767504530802985e-05
PAX9	3.1046394934913346e-05
PAXBP1	2.831872426613863e-06
PAXIP1	0.000324580693572483
PAXX	0.0
PB1	0.0
PBDC1	4.923742999781891e-07
PBK	1.8420528268658994e-05
PBLD	4.790361983606262e-06
PBR	0.0
PBRM1	1.3938751421747398e-05
PBX1	0.00014609084354388096
PBX2	0.00021680244858843407
PBX3	0.0010005577977404948
PBX4	0.00013997358687825966
PBXIP1	8.935224711629452e-05
PC	1.2225513067305176e-06
PC326	0.0
PCBD1	0.000340596674842279
PCBD2	0.00012208413263720274
PCBP1	0.0005498805423285943
PCBP2	9.326313432138463e-05
PCBP3	5.210563359821389e-06
PCBP4	2.6591578873335584e-07
PCCA	8.950436588568365e-07
PCCB	3.2603075283336706e-06
PCDH1	1.749975741640291e-05
PCDH10	2.6512421019646744e-05
PCDH11X	9.818437574775201e-06
PCDH11Y	8.633058197144332e-09
PCDH12	1.2422411342666423e-05
PCDH15	1.0603953242568554e-05
PCDH17	2.224396907411804e-06
PCDH18	3.808470381986262e-05
PCDH19	0.0
PCDH20	1.2187514354160392e-05
PCDH7	9.818437574775201e-06
PCDH8	2.7277535102613464e-05
PCDH9	8.108138190425497e-05
PCDHA1	4.812274241391434e-06
PCDHA10	0.00021074185291231005
PCDHA11	8.383742390700932e-06
PCDHA12	9.028845673167692e-06
PCDHA13	0.0
PCDHA2	8.383742390700932e-06
PCDHA3	0.00010589253293362522
PCDHA4	0.0006329948363471482
PCDHA5	8.383742390700932e-06
PCDHA6	9.034569373944304e-06
PCDHA7	0.0001958376274291805
PCDHA8	8.383742390700932e-06
PCDHA9	9.700022345868175e-05
PCDHAC1	0.0
PCDHAC2	2.4373162222656768e-05
PCDHB1	8.633058197144332e-09
PCDHB10	2.309332922150158e-06
PCDHB11	9.242651728284966e-05
PCDHB12	0.00014928703185920975
PCDHB13	8.633058197144332e-09
PCDHB14	0.00012514692108689835
PCDHB15	8.633058197144332e-09
PCDHB16	8.633058197144332e-09
PCDHB18P	8.633058197144332e-09
PCDHB2	5.837430227282694e-06
PCDHB3	1.945910056393193e-05
PCDHB4	8.633058197144332e-09
PCDHB5	3.251489609314968e-05
PCDHB6	8.633058197144332e-09
PCDHB7	8.633058197144332e-09
PCDHB8	8.633058197144332e-09
PCDHGA1	9.680138348428694e-07
PCDHGA10	0.0
PCDHGA11	5.837430227282694e-06
PCDHGA12	5.416194265892938e-06
PCDHGA2	8.633058197144332e-09
PCDHGA3	8.633058197144332e-09
PCDHGA4	2.66490518212068e-07
PCDHGA5	2.5303698845251553e-05
PCDHGA6	8.633058197144332e-09
PCDHGA7	4.059094728668702e-08
PCDHGA8	1.8312567401262805e-05
PCDHGA9	9.041274546073411e-06
PCDHGB1	0.00021627337076919948
PCDHGB2	0.0
PCDHGB3	1.3235304892097497e-05
PCDHGB4	1.5483611063985875e-06
PCDHGB5	0.0
PCDHGB6	0.0
PCDHGB7	8.633058197144332e-09
PCDHGC3	1.1929578698146083e-05
PCDHGC4	2.619922918799171e-09
PCDHGC5	1.528607599268819e-05
PCDHJ	3.2937614112971196e-08
PCED1A	9.475327157828603e-08
PCED1B	0.0
PCF11	4.300029879626682e-05
PCGF1	9.934927312842217e-05
PCGF2	0.00019277759021189768
PCGF3	3.7612938306866285e-05
PCGF5	3.2283810817868637e-06
PCGF6	0.00011040228359395942
PCID2	0.00019700019521064495
PCIF1	2.481378833989194e-07
PCK1	3.0668325120916787e-05
PCK2	2.1668428119281915e-05
PCLAF	3.0422515909088693e-06
PCLO	1.4497488727296292e-06
PCM1	0.0004006894217734994
PCMT1	6.832230551161408e-06
PCMTD2	4.567470908991261e-07
PCNA	0.010772403151942469
PCNP	3.85065248018091e-06
PCNT	9.875891479295546e-05
PCNX2	1.223279942416951e-07
PCNX4	1.836783101867138e-07
PCOLCE	3.760024857010138e-05
PCOLCE2	1.3047837232670446e-06
PCOTH	0.0
PCP2	1.8042853099185713e-07
PCP4	1.3050304975331462e-06
PCSK1	2.1475360854176323e-05
PCSK1N	1.2547986376579011e-07
PCSK2	3.8332820494534606e-06
PCSK4	1.5652777392859453e-06
PCSK5	0.00019168498771910954
PCSK6	1.2718915213239491e-05
PCSK7	4.702691707617041e-06
PCSK9	1.5110252455031509e-05
PCTK1	1.6276057081692205e-05
PCTK3	0.0
PCTP	0.00015518133696961826
PCYOX1	4.894236165252098e-07
PCYT1A	5.164851432616083e-05
PCYT1B	1.7680091567463715e-05
PCYT2	0.00011121296539514705
PDAP1	3.880293545502558e-08
PDC	6.792934963716208e-06
PDCD1	1.1751022060432845e-05
PDCD10	0.00022136031618050838
PDCD11	2.8243346368927565e-05
PDCD1LG2	3.9460765106976295e-05
PDCD2	2.777463567911058e-06
PDCD2L	0.0
PDCD4	9.847454131111211e-06
PDCD5	1.0287884361299118e-05
PDCD6	7.460374568206382e-05
PDCD6IP	0.00021647856114020322
PDCD7	4.7123184273819185e-06
PDCL	2.759988977026687e-05
PDCL2	2.9366762683932512e-06
PDCL3	2.0952974159386294e-07
PDDC1	0.0
PDE10A	3.030984839567634e-06
PDE12	8.087561413598596e-07
PDE1A	1.5599874077012432e-06
PDE1B	3.893603641128425e-06
PDE1C	2.771269299164819e-07
PDE2A	0.0
PDE3A	5.697547015996138e-07
PDE3B	7.329735236950511e-06
PDE4A	8.605198214713985e-06
PDE4B	1.080286144807703e-05
PDE4C	1.1527740214620284e-05
PDE4D	7.822844053361542e-05
PDE4DIP	0.00020132271026808055
PDE5A	8.006077455859621e-07
PDE6A	2.2459330580169773e-06
PDE6B	2.2459330580169773e-06
PDE6C	4.4994986550454244e-06
PDE6D	8.621944196595447e-05
PDE6G	2.4737631547370085e-05
PDE6H	3.9679874288696924e-05
PDE8A	0.0
PDE9A	0.00011324601059294231
PDF	0.0
PDGFA	0.0001757311719855352
PDGFB	0.000473677013759306
PDGFC	4.852202707130893e-06
PDGFD	1.7464261143392032e-06
PDGFRA	0.0006015249087568076
PDGFRB	0.0006729387303595738
PDGFRL	0.0
PDHA1	9.437370146318317e-05
PDHA1/LOC79064	0.0
PDHA2	3.141215781402455e-05
PDHB	0.0003030174668341922
PDHX	8.948774277681682e-05
PDIA2	0.00013299731643344709
PDIA3	0.00016995968571334032
PDIA4	1.582673750540088e-05
PDIA5	3.027929157015852e-06
PDIA6	1.6345200624975153e-05
PDIK1L	1.9339446534950016e-05
PDILT	1.6332629779212129e-06
PDK1	3.970896766904324e-05
PDK2	0.00016123729614302105
PDK3	1.3340112200032276e-07
PDK4	7.96736903832699e-06
PDLIM1	2.6942663866473557e-05
PDLIM2	6.226832666742561e-06
PDLIM3	1.9092718565810904e-05
PDLIM4	1.0832447774413762e-05
PDLIM5	2.340951904079966e-05
PDLIM7	0.0003485753847873119
PDNP1	0.0
PDP1	1.7773570749935863e-05
PDP2	1.7870674001430788e-06
PDPK1	0.000637275916721226
PDPK2P	1.151789750398161e-05
PDPN	1.2438492763788002e-05
PDPR	1.4878563592692726e-08
PDRG1	1.8521154544971192e-06
PDS5A	0.00010071500178287955
PDS5B	4.113848522165759e-05
PDSS1	0.0
PDSS2	0.0
PDX1	5.482017743318258e-05
PDXDC1	0.0
PDXP	0.0
PDYN	3.7296670373825126e-05
PDZD11	4.58073248658949e-05
PDZD2	1.0085360597296937e-06
PDZD3	0.00016717549036313935
PDZD4	5.45481220658197e-06
PDZD7	3.828295887409533e-06
PDZK1	0.00014690129605118764
PDZK1IP1	0.00032168587737892726
PDZRN3	6.661764631557077e-07
PEA15	0.00042765225692083003
PEAK1	0.0
PEAR1	1.0665716569084465e-08
PEBP1	0.00010523922388816685
PEBP4	0.0
PECAM1	4.5702254911119194e-05
PECR	4.324346849560958e-07
PEF1	0.00019510156264570882
PEG10	1.0322902955919695e-05
PEG3	8.199820611519322e-07
PELI1	0.00012805130292659208
PELI2	5.732033713090182e-05
PELI3	8.05811668335516e-08
PELO	0.00011557481080788274
PELP1	0.0002192635625657409
PEMT	4.5866145817288365e-08
PENK	2.2572871537084607e-05
PEPD	8.292532971418092e-06
PER1	3.764549770774844e-05
PER2	8.17357185919677e-05
PER3	1.6332654515576645e-06
PERP	2.0358195278791757e-05
PES1	1.2236800086312516e-05
PEX1	0.0
PEX10	0.00030024855464975297
PEX11A	8.515580851820495e-08
PEX11B	9.158787574819921e-06
PEX11G	1.0813917333375627e-05
PEX12	0.0005689351078524488
PEX13	0.0003821947236130674
PEX14	0.00041150881734536743
PEX16	2.346032119490588e-05
PEX19	0.0005784185205968149
PEX2	0.00022552151220952313
PEX26	1.9637384752789733e-05
PEX26T35INSC	0.0
PEX3	2.0860729168507218e-05
PEX5	0.0009488303988182434
PEX5L	1.0755404347395826e-06
PEX6	1.7490703344708654e-05
PEX7	3.116479173792052e-05
PF4	1.999987777860592e-05
PF4V1	1.5163757673006851e-06
PFAS	4.390112408175511e-06
PFDN1	0.0003491792247748404
PFDN2	3.4890805951976394e-05
PFDN4	8.544186677125521e-06
PFDN5	0.0008442087088307702
PFDN6	1.999364421218334e-05
PFKFB1	2.620095638862399e-05
PFKFB2	4.2809812576264286e-06
PFKFB3	1.6186619768708079e-06
PFKFB4	3.340676643069863e-06
PFKL	1.1113209301066555e-05
PFKM	1.983936130062973e-05
PFKP	1.0970048722370968e-05
PFN1	0.00019547271281740878
PFN2	0.00014208637891321218
PFN3	1.3939514749039138e-07
PFN4	1.1685152916306813e-07
PGA3	0.0
PGA4	6.404462502414098e-06
PGA5	0.0
PGAM1	2.6612854213448804e-05
PGAM2	5.548391764763303e-06
PGAM4	6.064349952041458e-07
PGAM5	4.080727071290891e-06
PGAP1	0.0
PGAP2	4.6200441860599384e-05
PGAP3	0.0
PGAP6	8.775031517404771e-07
PGBD1	9.39190094837942e-06
PGBD3	0.0
PGC	0.0
PGD	0.0001500886683159292
PGF	1.0867005317326604e-05
PGGT1B	8.430882814382468e-06
PGK1	0.00014286073588989858
PGK2	1.1483794980774952e-05
PGLS	4.390593795278747e-05
PGLYRP2	0.0
PGLYRP3	0.00010806357417619384
PGLYRP4	0.0
PGM1	9.39045959289506e-06
PGM2	2.0231941081434185e-06
PGM5	0.0
PGPEP1	4.5954806921794607e-07
PGR	0.0003362403834908046
PGRMC1	4.5685459506204714e-05
PGRMC2	0.0002761776735934064
PGS1	2.5368852901417674e-07
PHACTR1	4.953789375234129e-07
PHACTR2	3.956410486776021e-09
PHACTR3	1.2495667498632065e-05
PHACTR4	0.0
PHAX	7.258349912843462e-05
PHB	0.0003285212518222161
PHB2	0.0002742164404048765
PHC1	2.472280023423679e-05
PHC2	0.00038824963953263043
PHC3	3.994657579359205e-06
PHETA1	2.435538780050875e-05
PHETA2	4.7435788039964693e-07
PHEX	0.0
PHF1	0.00033520939501169154
PHF10	0.00014022358523402216
PHF11	1.5878417879445226e-05
PHF12	2.16991930119787e-06
PHF13	7.823227550049462e-08
PHF14	2.1365151892947992e-07
PHF17	4.606115769961124e-08
PHF19	3.9680628355718795e-05
PHF2	5.942151064227036e-07
PHF20	4.366484076375036e-06
PHF20L1	2.849990047624443e-06
PHF21A	8.934903972898582e-06
PHF23	9.284642908973226e-07
PHF24	6.656056166056103e-07
PHF3	5.10598274853409e-07
PHF5A	4.721930509501526e-05
PHF6	1.269877328410768e-06
PHF7	1.0676735062731167e-06
PHF8	1.4707273217024137e-05
PHGDH	8.288783981762094e-05
PHGDHL1	2.049554657599149e-08
PHIP	2.1219252109298825e-05
PHKA1	4.335280411916444e-06
PHKA2	1.4738049942301236e-05
PHKB	0.00018874641908280787
PHKG1	1.1173485305436999e-05
PHKG2	9.253572578753742e-06
PHLDA1	4.508701180860918e-05
PHLDA2	1.8486447787041864e-07
PHLDA3	7.990725745338555e-07
PHLDB1	0.0
PHLDB2	3.9625966644141065e-06
PHLDB3	2.2579648064732347e-08
PHLPP1	3.0064733584242636e-06
PHLPP2	1.1047964278861996e-07
PHOSPHO1	0.0
PHOSPHO2	1.335493668486462e-06
PHOX2A	2.823083118077601e-07
PHOX2B	0.0
PHP14	0.0
PHPT1	2.1636711934017098e-06
PHRF1	2.256742299458982e-06
PHTF1	0.0
PHYH	1.9415747150920366e-05
PHYHD1	0.0
PHYHIP	0.00029664146522433296
PHYHIPL	3.0212655683741664e-08
PHYKPL	3.574661372113197e-06
PI16	4.305512644766329e-07
PI3	1.7209532238179657e-06
PI4K2A	2.428976671972719e-05
PI4K2B	5.971648354734859e-06
PI4KA	0.00017474622640613734
PI4KAP2	0.0
PI4KB	3.249438195715336e-05
PIANP	3.3714202198769876e-06
PIAS1	0.00037134270052099753
PIAS2	0.0010627369120383256
PIAS3	0.0002265178320605237
PIAS4	0.0005607092072841473
PIBF1	0.0001989053921657782
PICALM	9.655501298575559e-05
PICK1	0.004823404936078213
PID1	1.6069272040431148e-05
PIDD1	2.0151788240342945e-05
PIEZO1	0.0
PIF1	1.263133437766036e-07
PIG59	2.1122261878029385e-05
PIGA	0.00010534053940755969
PIGC	3.395847814052332e-05
PIGF	0.00021214101907286192
PIGG	0.0
PIGH	0.0
PIGK	1.74044206489511e-05
PIGM	0.00010534053940755965
PIGN	0.0
PIGO	0.0
PIGP	0.0001599433841171484
PIGQ	0.0001507754793780338
PIGR	2.789369363286811e-06
PIGS	3.013306343441899e-05
PIGT	1.140709757694152e-06
PIGU	1.6998961100774718e-06
PIGX	0.0
PIGY	2.763193961900799e-05
PIH1D1	6.20165200559489e-05
PIH1D2	0.0002320760893392129
PIH1D3	2.0196261936593693e-05
PIK3AP1	1.3935141103514628e-06
PIK3C2A	0.0002391988365924433
PIK3C2B	2.5743036420705767e-05
PIK3C2G	3.094652927989927e-05
